Symbol	Close	High	Low	Avg3RSI2	Sma200	Sma5	Lbbrange	Lbbslope	Lbbnegslopedur	RSI1	RSI2	RSI3	Lowrsidays	LastUpdated	CD1	CD2	CD3	CD4	CD5	Avggain	Avgloss	Avgvolume	Last4
GOENKA	3.5	3.65	3.45	4.006273111	-17.72857143	-26.14345487	25.76369719	2.278562339	4	2.24509223	3.329975117	6.443751987	11	9/23/2014	1.408450704	2.739726027	1.351351351	6.329113924	0	0.001722789932	0.07501303007	1009416	3.5/3.55/3.65/3.7/3.95
GAMMONIND	23.9	24.95	23.85	4.4232001	-20.4623431	-29.59079046	20.10895774	3.448523379	6	1.782374395	3.945652744	7.541573161	6	1/14/2015	2.845528455	2.186878728	1.178781925	4.859813084	-0.9433962264	0.01137819665	0.6269947898	300400.3158	23.9/24.6/25.15/25.45/26.75
KIRLOSBROS	218.75	222.9	218	4.624280787	-11.03725714	-12.70658207	22.67744487	0.7528419835	5	2.563729931	4.322933827	6.986178602	8	1/14/2015	1.018099548	1.118568233	1.606867709	2.111613876	1.736184628	0.07087404267	2.693615376	5608.210526	218.75/221.0/223.5/227.15/232.05
ARVINDREM	24.55	25.8	24.25	4.712735886	-61.8604888	-38.4248025	21.23071568	7.497926694	6	2.444918818	3.906776018	7.786512821	10	1/14/2015	3.536345776	5.565862709	7.863247863	2.010050251	-2.753872633	0.02940292386	1.17321058	1724617.895	24.55/25.45/26.95/29.25/29.85
JPPOWER	11.35	11.7	11.25	4.759219314	-42.44052863	-15.10867604	11.53479515	3.017160336	2	1.167818561	3.877325067	9.232514312	5	1/14/2015	2.575107296	1.271186441	0.8403361345	0.8333333333	-0.4184100418	0.002506736285	0.2121444405	6001640.737	11.35/11.65/11.8/11.9/12.0
DBREALTY	64.95	67.7	64.5	5.362389024	-13.60431101	-30.03245949	23.98815038	1.956558875	2	3.35986992	3.789896613	8.937400537	5	1/14/2015	0.3069838833	2.688573562	2.119883041	1.227436823	-0.7272727273	0.0296110912	0.8517055045	867481.5263	64.95/65.15/66.95/68.4/69.25
MANAKSIA	50.25	52	49.1	5.418515887	-67.66218905	-60.85902071	16.99996453	2.767683051	8	2.2216676	5.455974206	8.577905856	7	1/14/2015	2.142161636	1.05973025	2.717900656	0.3734827264	-1.228733459	0.0206126055	0.9071862023	128249.7895	50.25/51.35/51.9/53.35/53.55
SUDAR	36.75	38	36.25	5.800733662	9.669387755	-14.4931713	22.34399497	2.013349013	2	3.174005466	3.989662915	10.23853261	6	1/14/2015	0.5412719892	2.506596306	2.067183463	0.6418485237	-0.7761966365	0.01552515938	0.4736094544	69009.63158	36.75/36.95/37.9/38.7/38.95
COROMANDEL	296.9	300.55	295	5.958121352	8.195604581	-3.526452978	25.58838928	0.6613581877	3	4.253583027	4.700701055	8.920079975	4	1/14/2015	0.08413259297	0.751503006	1.448321264	-0.214415306	-0.0495049505	0.05589917251	1.258267546	102176.0526	296.9/297.15/299.4/303.8/303.15
SSLT	188.1	203	185.85	6.200133265	-32.58413078	-21.20240544	6.646720124	8.509398897	2	0.6501810215	6.417610016	11.53260876	5	1/14/2015	8.064516129	0.8	0.7459095284	1.282660333	-0.7177033493	0.05968693846	9.120362384	3921032.053	188.1/204.6/206.25/207.8/210.5
JINDCOT	12.2	12.6	12.05	6.451159861	-25.24385246	-13.0938197	21.17000119	0.8800111732	2	2.704340525	3.947010053	12.70212901	5	1/14/2015	0.4081632653	1.209677419	0	1.195219124	-0.4	0.002147405042	0.07725846201	38690.89474	12.2/12.25/12.4/12.4/12.55
DSKULKARNI	89.25	90.6	87.2	6.644702277	11.86190476	-10.87494598	22.34447065	1.560787451	6	2.951856254	3.999319531	12.98293105	5	1/14/2015	0.5571030641	2.126499455	0.434310532	1.969132517	-0.9129967777	0.02817620585	0.9263487922	10585.10526	89.25/89.75/91.7/92.1/93.95
MERCATOR	22.45	23.4	22.2	6.741701196	-37.65812918	-16.29036697	13.35884038	3.373067224	2	1.500593106	3.910391297	14.81411918	4	1/14/2015	2.603036876	2.330508475	0.2114164905	1.663201663	-0.8385744235	0.007305059294	0.4795064064	420343.9474	22.45/23.05/23.6/23.65/24.05
MTEDUCARE	117.75	120.75	117	6.815163446	-1.091082803	-11.13987572	10.83252741	1.001464817	2	1.901003582	5.065335915	13.47915084	4	1/14/2015	0.8421052632	0.6276150628	0.2920317063	-0.1671541997	0.3331945023	0.01521525034	0.7851646374	53590.94737	117.75/118.75/119.5/119.85/119.65
JSWSTEEL	968.25	998	963.05	6.933799413	-21.24559773	-15.65070785	12.18557214	2.799942511	2	2.004345543	7.229578635	11.56747406	3	1/14/2015	2.536614827	0.724492855	1.209339059	0.8952157323	-1.012995997	0.3494221704	17.08380793	442156.6316	968.25/993.45/1000.7/1012.95/1022.1
FARMAXIND	1.2	1.3	1.15	7.042886719	19.85416667	-28.15242165	10.86881039	3.964245041	1	1.522122364	3.827845831	15.77869196	16	1/14/2015	4	3.846153846	0	0	3.703703704	0.0006317376985	0.04087200165	560388.1053	1.2/1.25/1.3/1.3/1.3
MMFIN	298.25	306.9	297	7.681477385	6.415758592	-18.19046284	17.79795774	2.612462305	2	3.389994177	6.857705072	12.79673291	4	1/14/2015	1.778363247	1.588073246	2.063164577	0.9899434318	-1.645104616	0.1810083615	5.158480499	954152.7368	298.25/303.65/308.55/315.05/318.2
PRAKASHCON	2.15	2.3	2.15	7.762560064	-5.662790698	-17.2400956	25	2.894895564	4	4.383805459	9.451937366	9.451937366	7	1/14/2015	2.272727273	0	4.347826087	4.166666667	-2.127659574	0.002043921477	0.04458044396	69479.05263	2.15/2.2/2.2/2.3/2.4
DEN	128.1	131.25	127	8.20492379	-39.03669009	-14.4858777	12.3403112	1.621673336	1	2.993082005	6.812919839	14.80876953	10	1/13/2015	1.499423299	1.25284738	0.7161703732	-0.07544322897	1.15585384	0.0520489035	1.686924616	192126.35	128.1/130.05/131.7/132.65/132.55
WINSOMEDJ	0.55	0.6	0.5	8.503854846	-426.5909091	0	100	0	0	8.503854846	8.503854846	8.503854846	17	1/13/2015	0	0	0	0	0	0.00009765665202	0.001050724333	563942.5	0.55/0.55/0.55/0.55/0.55
ESSDEE	323.55	338.9	321.55	9.000664524	-55.04891052	-13.61516386	8.90472648	2.059177109	1	3.402811899	17.26462668	6.334554992	4	1/13/2015	2.881584872	-0.1653638004	1.481042654	-0.2077767884	1.764105555	0.2034306002	5.774878111	72207.2	323.55/333.15/332.6/337.6/336.9
PANACEABIO	139.5	141.65	139	9.045247596	-15.29946237	-14.95140777	18.23067478	1.294153842	1	3.889457331	7.935976088	15.31030937	6	1/14/2015	0.9584664537	0.8796622097	0.3855590606	1.348547718	-1.083537225	0.05148865855	1.272311917	126267.1579	139.5/140.85/142.1/142.65/144.6
GAMMNINFRA	14.5	14.9	14.45	9.797574641	7.775862069	-17.95871228	18.63537283	1.031169708	2	4.701938701	12.34539261	12.34539261	5	1/14/2015	1.023890785	0	1.677852349	0	-1.016949153	0.005695783605	0.1154411339	310294.5263	14.5/14.65/14.65/14.9/14.9
DOLPHINOFF	158.45	163.5	156	11.12909578	17.64752288	-18.57086604	21.73453402	1.749866424	2	6.687292758	10.9738769	15.72611768	4	1/14/2015	1.092384519	1.019462465	3.286525246	-0.450180072	-1.896024465	0.1497983814	2.090246833	430880.9474	158.45/160.2/161.85/167.35/166.6
VIMTALABS	66.7	71	65.6	11.15957291	-36.14542729	-12.03087508	21.73665681	2.771341088	5	5.818601929	10.32671161	17.33340521	4	1/14/2015	1.694915254	1.737871108	2.195467422	3.021978022	-2.679830748	0.07663974774	1.24051081	61498.36842	66.7/67.85/69.05/70.6/72.8
GLODYNE	3.2	3.35	3.2	11.54107522	-64.6015625	-19.96775053	18.3772234	6.843984708	3	4.931046374	9.87718177	19.81499751	7	1/14/2015	4.47761194	4.285714286	4.109589041	3.947368421	-4.109589041	0.007385287319	0.1423859125	23207.26316	3.2/3.35/3.5/3.65/3.8
BHARTIARTL	345.8	348.2	344.65	11.59704558	-4.147773279	-5.703360702	28.23881051	0.9934153543	3	9.303014803	10.39555313	15.0925688	6	1/14/2015	0.1443834825	0.7594211205	1.925238898	1.481378928	-1.732394366	0.2212965486	2.157465103	3243893.316	345.8/346.3/348.95/355.8/361.15
SHARONBIO	30.45	31.25	28.35	11.70319093	-84.12807882	-49.4051212	32.32530329	0.1179649027	5	30.1425962	1.686987558	3.279989015	6	1/14/2015	-2.181208054	4.944178628	4.855842185	4.906204906	4.016620499	0.3384598371	0.7844024233	1233160.632	30.45/29.8/31.35/32.95/34.65
BERGEPAINT	228.3	236.5	226	11.93543592	-38.21649146	-169.3259377	22.77742591	-123.6231637	0	12.48044898	16.55664712	6.769211652	4	1/14/2015	2.685421995	-1.756668835	5.744071954	-1.959149646	44.94549627	1.596827008	11.1978009	1062895.895	228.3/234.6/230.55/244.6/239.9
GUJNRECOKE	5.45	5.7	5.4	12.04475165	-81.50917431	-4.552752294	8.920808187	3.039952739	2	1.513480254	5.243504598	29.3772701	12	1/14/2015	2.678571429	1.754385965	0	0	-0.8849557522	0.001595688112	0.1038360219	1703051.895	5.45/5.6/5.7/5.7/5.7
ELDERPHARM	132.35	137.9	131.5	12.57109255	-41.26331696	-26.54269476	19.02093248	2.301401545	1	7.256560845	11.95235446	18.50436235	7	1/14/2015	1.962962963	2.102973169	4.0361865	-1.411432604	3.243427791	0.2447322386	3.127832862	671298.0526	132.35/135.0/137.9/143.7/141.7
HEROMOTOCO	2903.05	2924.7	2883	12.58784223	7.706188319	-13.0504599	28.54663061	0.7940326604	2	23.21445774	4.572872233	9.976196722	3	1/14/2015	-0.3404534771	1.496348501	1.841423678	-0.2764745308	-0.334560616	5.852666579	19.3586334	365696.3158	2903.05/2893.2/2937.15/2992.25/2984.0
RELIGARE	336.7	344	332.25	12.67982562	3.286011286	-17.04506071	36.83741308	-2.363070691	0	21.72957256	12.76022656	3.549677733	3	1/12/2015	-0.1338289963	-0.2235469449	1.569605398	2.349233634	4.382961238	0.4755404374	1.712907752	89150.9	336.7/336.25/335.5/340.85/349.05
DEEPAKFERT	137.65	143.95	136.95	12.98304403	-6.980203414	-7.689581987	33.3140755	0.5528125194	7	11.82680002	16.51244714	10.60988495	4	1/14/2015	0.3258508327	-0.1087350489	0.933572711	3.096729297	-0.9129213483	0.09377598469	0.6991349005	129802.1053	137.65/138.1/137.95/139.25/143.7
PURVA	77.5	78.75	77	13.05341986	-18.00290323	-14.46315755	19.6445765	0.4988461437	2	5.145406187	6.335696488	27.6791569	6	1/14/2015	0.3856041131	2.506265664	-0.3773584906	0.4383218535	2.204531537	0.04108207708	0.7573403522	121935.2632	77.5/77.8/79.8/79.5/79.85
AJMERA	110.95	117	108	13.11038265	20.6669671	-17.41328266	24.18053785	3.311246935	4	7.803184458	13.78125158	17.74671193	6	1/14/2015	2.117335686	1.220043573	3.773584906	4.485382459	-2.79950597	0.2158643842	2.550498315	60798.78947	110.95/113.35/114.75/119.25/124.85
MIRCELECTR	10.1	10.85	10	13.13401631	23.95544554	-24.25954803	9.958640104	4.41449076	2	3.671564475	13.04034707	22.6901374	7	1/14/2015	4.265402844	1.401869159	1.834862385	0	-2.34741784	0.01149845968	0.3016775652	447392.8421	10.1/10.55/10.7/10.9/10.9
EIDPARRY	184.8	190	184.05	13.13976162	-7.17870671	-14.08869846	20.47039014	1.087433561	2	5.603655036	11.05043493	22.76519488	4	1/14/2015	0.9115281501	0.955921402	-0.2662406816	2.034428795	-0.524383849	0.09663397931	1.627847251	66583.73684	184.8/186.5/188.3/187.8/191.7
JSL	35.45	36.95	35.3	13.29893101	-18.34132581	-7.152603726	15.0305074	2.890533889	1	5.599373459	13.32036028	20.9770593	10	1/14/2015	2.341597796	1.224489796	2.649006623	-0.6666666667	0.2659574468	0.04105551693	0.6921607479	1182305.053	35.45/36.3/36.75/37.75/37.5
DPTL	87.9	92	87.15	13.42872159	-38.78498294	-11.43874975	23.41802155	2.653294875	3	10.58412476	22.48363579	7.218404213	5	11/11/2014	2.279043913	-0.6715165081	5.699208443	0.4203888597	-1.547491996	0.2049822432	1.731713023	17463	87.9/89.95/89.35/94.75/95.15
STERLINBIO	6.7	7.1	6.65	13.45306189	-59.91044776	-19.93606965	14.30020274	3.057981824	2	4.226829769	8.589737473	27.54261842	7	1/14/2015	2.189781022	2.836879433	0.7042253521	0.6993006993	-2.142857143	0.006241369379	0.1414194005	218397.8421	6.7/6.85/7.05/7.1/7.15
ISMTLTD	15.65	16.65	15.5	13.8431277	-7.18370607	-20.69947436	9.157501691	3.906549116	1	5.901344794	32.06766116	3.560377139	4	1/14/2015	4.573170732	-0.6134969325	1.510574018	1.194029851	0.2976190476	0.02712107848	0.4324534664	45823.21053	15.65/16.4/16.3/16.55/16.75
JPASSOCIAT	23.85	25.1	23.75	13.9390029	-103.9067086	-12.9634652	16.89510971	4.438636744	3	5.650863669	11.00529058	25.16085444	5	1/14/2015	3.245436105	3.7109375	2.661596958	1.865671642	-5.304518664	0.04645830279	0.7756868686	32354252.74	23.85/24.65/25.6/26.3/26.8
HUBTOWN	103.45	105.4	102.75	14.11136723	-25.67109715	-15.94058214	34.78233445	0.1730391215	1	32.24662463	4.188774129	5.898702921	6	1/14/2015	-0.242248062	0.3380009657	0.6714628297	0.477326969	-0.1912960306	0.13764368	0.2892031033	50507.15789	103.45/103.2/103.55/104.25/104.75
SADBHAV	242.5	260.9	241	14.28231996	16.98216495	-9.964588073	7.313350857	2.852751001	1	2.512181918	14.75646231	25.57831565	2	1/14/2015	2.883460152	0.4981071927	0.3573555688	0.4938759384	-1.219756049	0.1089939954	4.229624741	118369.3684	242.5/249.7/250.95/251.85/253.1
SUVEN	201.55	208.25	201	15.14358443	28.19784173	-5.08495114	9.742432737	3.105221452	2	3.354645786	11.37767314	30.69843435	3	1/14/2015	2.750301568	1.426872771	0.9889333647	-0.5921364282	-0.7637231504	0.1355834593	3.906078997	398026.4211	201.55/207.25/210.25/212.35/211.1
GIPCL	83.35	85	83.15	15.23542729	-0.6763647271	-6.095087896	18.66075225	0.9533252788	2	5.59621337	9.626664165	30.48340433	3	1/14/2015	0.5963029219	1.120283019	-0.1180637544	1.109165207	-0.2927400468	0.03341615457	0.5637046549	29396.73684	83.35/83.85/84.8/84.7/85.65
ACE	38.15	38.9	38.05	15.44105711	21.10026212	-9.802570321	17.71008242	1.156587046	2	5.866996039	8.705850729	31.75032455	3	1/14/2015	0.6510416667	1.915708812	0.2547770701	0.3807106599	-1.546391753	0.02249022816	0.360844412	231605.7368	38.15/38.4/39.15/39.25/39.4
HCL_INSYS	49.45	51.3	49.1	15.65458021	-30.06066734	-7.905261975	10.95820697	4.600817459	2	2.52474665	7.108265071	37.33072892	5	1/14/2015	3.606237817	3.116147309	-0.09451795841	0.936329588	-0.7547169811	0.03621797551	1.398301227	2898336.526	49.45/51.3/52.95/52.9/53.4
PSL	14.85	15.2	14.8	15.93026089	-34.496633	-6.600860537	23.68825942	1.324787423	2	8.865625788	10.70046421	28.22469267	10	1/14/2015	0.3355704698	1.973684211	0.3278688525	1.92926045	-1.302931596	0.01292570374	0.1328700252	63878.57895	14.85/14.9/15.2/15.25/15.55
BHUSANSTL	85.35	87.1	85.1	16.14025115	-203.4660223	-8.130392923	14.32647324	1.424503054	2	4.904656648	10.40757058	33.10852622	18	1/14/2015	1.043478261	1.25930166	-0.1720183486	0.9090909091	-0.5139920046	0.04174243389	0.809335162	140932.0526	85.35/86.25/87.35/87.2/88.0
KGL	1.3	1.4	1.25	16.2692549	-24.53846154	-11.31054131	19.30296932	3.854415483	1	6.934965814	20.93639944	20.93639944	11	1/14/2015	3.703703704	0	3.571428571	3.448275862	-3.571428571	0.002592470497	0.03479012903	364091.5789	1.3/1.35/1.35/1.4/1.45
APARINDS	382.2	387.75	381.2	16.39781391	20.40312664	-13.70968356	23.47348351	0.5347456309	2	10.23401086	11.76535049	27.19408037	5	1/14/2015	0.1567398119	1.174648251	0.4369618301	0.8537206932	-1.776682661	0.2358850819	2.069028262	23908.94737	382.2/382.8/387.35/389.05/392.4
ORIENTPPR	24	24.75	23.55	16.54180768	-13.15625	-22.11539234	32.94322905	0.8859681366	2	39.30260342	2.415396504	7.907423119	4	1/14/2015	-1.479915433	3.27198364	1.411290323	0.998003992	-0.8048289738	0.1819553786	0.2810047379	135524.5263	24.0/23.65/24.45/24.8/25.05
PRICOL	41.5	42.2	41.25	16.9405905	-4.34939759	-7.811079993	21.91527128	1.711627088	2	8.59637879	14.80859566	27.41679704	6	1/14/2015	1.307966706	1.637426901	0.6968641115	3.149606299	-4.098360656	0.05635280059	0.5991883519	306258.7368	41.5/42.05/42.75/43.05/44.45
RICOAUTO	43.4	44.8	43.1	17.02869753	37.8421659	-4.277187126	9.975700488	2.772335808	1	4.347221889	14.44149612	32.29737459	4	1/14/2015	2.362204724	1.112347052	0.7726269316	0.1102535832	-0.5543237251	0.03265188063	0.7184457505	675416.5263	43.4/44.45/44.95/45.3/45.35
RECLTD	312.1	317	310	17.59342026	4.787007369	-14.01439901	32.24586706	0.4833604562	2	30.74950501	5.879691767	16.15106401	5	1/14/2015	-0.3859761981	1.348564176	0.01586294416	1.776254285	-0.9595721252	0.6982327196	1.572479344	2093003.211	312.1/310.9/315.15/315.2/320.9
HTMEDIA	122.35	125.35	121.05	17.61903776	10.45198202	-1.199763987	14.86090358	0.3917999985	2	6.326506692	10.75184116	35.77876544	11	1/14/2015	0.3664495114	0.7275666936	0.08077544426	-0.1618122977	-0.5286701911	0.03458463761	0.5120778301	100258.7895	122.35/122.8/123.7/123.8/123.6
CMAHENDRA	13.9	14.25	13.75	17.73794585	-693.7841727	-26.51048156	25.25433011	-0.4608736764	0	11.18115741	12.13048249	29.90219764	27	1/14/2015	0.3584229391	4.778156997	-1.034482759	4.918032787	4.984423676	0.03571822661	0.2837319457	245806.8947	13.9/13.95/14.65/14.5/15.25
RELINFRA	462.1	479.5	458.8	17.76205772	-35.50443627	-5.082154283	9.767006672	2.78614395	2	3.772455605	11.70187	37.81184756	4	1/14/2015	2.909969535	1.876095248	0.06181106418	0.6549994883	-2.485840151	0.3855299036	9.834070905	2008896.053	462.1/475.95/485.05/485.35/488.55
NTPC	137.75	140.25	137.2	17.95054443	-1.823956443	-6.005400429	25.99469506	1.188176605	7	9.758161162	17.45184547	26.64162666	7	1/14/2015	0.8636200072	0.75	0.1782531194	3.242497413	-1.683619783	0.1328086107	1.228191771	4557989.55	137.75/138.95/140.0/140.25/144.95
TATAINVEST	555.2	559.95	554.7	17.96731933	2.814211095	-5.421331192	26.61054697	0.1358569948	2	16.11997644	13.08706798	24.69491356	5	1/14/2015	-0.01801477211	0.4662004662	0.4284949116	0.3114710332	-0.9704375955	0.2309720906	1.201859349	13417.94737	555.2/555.1/557.7/560.1/561.85
JINDALSTEL	146.85	152	145.2	18.08306204	-59.73595506	-8.790136219	25.29959091	1.35511937	2	11.45493359	19.94836023	22.84589229	5	1/14/2015	1.277310924	0.4350736278	2.257114818	3.198226726	-5.021616229	0.2555879903	1.975660129	7084170.947	146.85/148.75/149.4/152.85/157.9
JINDALSAW	82.9	86.85	82.25	18.26127672	3.318455971	-7.051959128	9.645185373	3.906042292	2	3.60384677	11.46513909	39.71484431	4	1/14/2015	3.99536769	2.539503386	0.2813731007	0.5595970901	-3.17551963	0.09066523648	2.425125313	1517134.053	82.9/86.35/88.6/88.85/89.35
GPPL	211.7	218.95	210.6	18.32619326	32.95099197	-5.599748909	10.65260819	3.240962754	2	4.374528234	20.02701605	30.57703551	3	1/14/2015	3.200731596	0.6134969325	0.8337088779	1.355856857	-1.787330317	0.1958989642	4.282274538	1850211.7	211.7/218.7/220.05/221.9/224.95
APTECHT	68.2	70	68	18.37245718	-21.9670088	-8.859955148	9.957192956	1.272123106	2	5.126631187	16.53512975	33.45561061	5	1/14/2015	1.587301587	0.7163323782	0.3568879372	0.3556187767	-1.663051338	0.04086710558	0.7562861143	178218.9474	68.2/69.3/69.8/70.05/70.3
GABRIEL	93.45	96	93.1	18.38083087	33.13830926	-4.744405825	16.00724029	1.852295559	4	6.147684889	16.83341714	32.16139057	4	1/14/2015	1.631578947	0.8868022953	0.2601456816	1.838610827	-1.136363636	0.07505528856	1.145815493	451995.2632	93.45/95.0/95.85/96.1/97.9
IBREALEST	64.05	66.65	63.75	18.41044661	-15.91100703	-9.348908258	15.65280682	4.139766367	2	5.380544748	10.68950545	39.16128964	5	1/14/2015	2.880970432	4.072727273	-0.07278020378	2.69121813	-3.443223443	0.1029195681	1.809889877	4398607	64.05/65.95/68.75/68.7/70.6
ACROPETAL	3.5	3.7	3.45	18.51609341	-12.17142857	-12.41180416	25.54328638	2.902242661	2	12.33065069	18.51242506	24.70520449	6	1/14/2015	1.408450704	1.388888889	4	3.846153846	-4	0.009231582763	0.06563537272	46854.47368	3.5/3.55/3.6/3.75/3.9
RAINBOWPAP	66.9	67.45	66.25	18.97595075	-16.10724963	-12.87973742	43.75	-0.5211147014	0	51.68670999	1.51501125	3.726131	5	1/14/2015	-1.057401813	1.194029851	0	2.046783626	1.084598698	0.3551061281	0.33192953	14601.63158	66.9/66.2/67.0/67.0/68.4
POWERGRID	136.05	136.9	134.8	19.11465176	4.202682837	-2.491278466	30.42116638	0.4129939841	1	27.01708917	12.15783426	18.16903186	4	1/14/2015	-0.1472211999	0.4761904762	1.408450704	-0.07228044814	-0.4355716878	0.1597145779	0.4314467307	2385530.737	136.05/135.85/136.5/138.45/138.35
ZEEL	359.95	363.95	358	19.16502937	14.17307959	-10.5070041	26.74558692	0.1521241128	1	15.2730933	37.28935794	4.932636879	5	1/14/2015	0.4975812025	-0.2355223053	-0.02771618625	1.015089163	0.09592983418	0.2328149062	1.291531876	1335940.737	359.95/361.75/360.9/360.8/364.5
JPINFRATEC	20.5	21.35	20.4	19.19404765	-30.68780488	-4.986911146	9.184114941	2.684811883	2	4.345193123	14.46388789	38.77306193	4	1/14/2015	3.073286052	1.627906977	0.6928406467	-0.2314814815	-2.369668246	0.02018612675	0.4443761189	999260.2	20.5/21.15/21.5/21.65/21.6
UNICHEMLAB	233.5	235.45	230.5	19.20963391	6.378907923	-8.536931872	43.19942123	-0.02813556691	0	51.47164767	1.572784614	4.584469457	4	1/14/2015	-0.7768666379	0.9829059829	0.3407155026	0.2760671055	0.3386243386	0.9137662819	0.8615145245	68220.42105	233.5/231.7/234.0/234.8/235.45
VARUNSHIP	5.85	5.95	5.8	19.32930131	-42.77350427	-45.8063549	29.08349934	0	0	16.59118039	16.59118039	24.80554317	6	12/24/2014	0	0.8474576271	0.8403361345	1.652892562	-3.418803419	0.006262707956	0.03148450358	219189.55	5.85/5.85/5.9/5.95/6.05
GTLINFRA	2.35	2.5	2.3	19.33788662	-11.77659574	-7.946157186	12.91900756	3.29970134	3	7.11344924	25.45010532	25.45010532	9	1/14/2015	4.081632653	0	3.921568627	-2	-2.040816327	0.004936506186	0.06446029443	929247.8947	2.35/2.45/2.45/2.55/2.5
KOLTEPATIL	185.5	191	184.6	19.39631346	14.60363881	-3.944657303	15.68206466	1.335096561	2	7.077553545	23.48041258	27.63097426	3	1/14/2015	1.434643996	0.1856271546	0.5800158186	1.301066875	-1.478743068	0.1367738599	1.795728085	94712.31579	185.5/188.2/188.55/189.65/192.15
SRTRANSFIN	1034.2	1054.85	1020	19.48324939	10.39883485	-2.543532176	23.79177751	0.364344668	2	13.28219949	21.64095479	23.52659388	9	1/14/2015	0.5098605099	0.1297016861	1.908396947	-0.7309663945	-1.288461538	0.9112775655	5.949615966	396050.2105	1034.2/1039.5/1040.85/1061.1/1053.4
RAIN	41.25	42.75	41.1	19.49943084	-6.674545455	-14.69713462	14.5893249	1.491510961	4	8.355282788	40.24015162	9.90285811	10	1/14/2015	2.019002375	-0.357568534	0.2378121284	1.752336449	-0.4694835681	0.04481517092	0.4915541185	130318.2632	41.25/42.1/41.95/42.05/42.8
INFRATEL	339.2	342	332.2	19.53209313	20.73916568	-1.417840261	15.1816035	0.6254248462	2	6.288916821	13.22398613	39.08337643	6	1/14/2015	0.4402700323	0.5255474453	0.1457725948	0.3051881994	-0.4085801839	0.08993913229	1.340182061	722224.1053	339.2/340.7/342.5/343.0/344.05
UNITECH	15.6	16.3	15.45	19.65808011	-39.95192308	-16.55351295	14.96443697	4.608700141	2	5.302236367	10.09507714	43.57692683	5	1/14/2015	3.105590062	5.014749263	-0.2958579882	2.028985507	-3.293413174	0.02792002053	0.4986506301	50943598.11	15.6/16.1/16.95/16.9/17.25
TAJGVK	87.35	88.6	87	19.68426925	-5.326273612	-4.663763003	23.79924969	0.5054743758	2	12.84183715	14.01755871	32.1934119	8	1/14/2015	0.1714285714	2.070509233	1.106806862	1.040525739	-3.75	0.1148302528	0.7793584174	36081.68421	87.35/87.5/89.35/90.35/91.3
PETRONET	203.2	210.4	201.75	19.72280029	13.10334646	-6.791992847	21.6120212	1.853438766	1	11.43971748	26.4058239	21.32285948	3	1/14/2015	1.954161641	-0.1933768431	3.295932679	1.519337017	-3.625954198	0.4087250168	3.164134343	1424534.368	203.2/207.25/206.85/213.9/217.2
JAICORPLTD	71.5	73.65	70.4	20.14626917	-22.73951049	-6.592039395	15.01565827	2.74239531	2	4.665906524	8.624896906	47.14800408	5	1/14/2015	1.853122855	3.445990722	0.1984126984	0.4608294931	-2.220726783	0.0686134525	1.401914346	945902.75	71.5/72.85/75.45/75.6/75.95
LML	8.75	9.1	8.65	20.3277506	16.38285714	-4.191909024	20.58257973	1.172854196	1	8.562612509	20.61443961	31.80619968	6	1/14/2015	1.129943503	0.5617977528	0	2.197802198	-1.675977654	0.007323099519	0.07820102657	339328.6316	8.75/8.85/8.9/8.9/9.1
SUPRAJIT	126.55	127.9	124.1	20.49440705	14.7360727	-6.341257434	18.69156941	1.716407373	3	10.8296494	23.64466157	27.00891018	2	1/14/2015	2.202472952	0.4615384615	4.05904059	-2.418745276	-2.04396452	0.2847366299	2.344495577	103008.5789	126.55/129.4/130.0/135.5/132.3
DRDATSONS	9	9.55	8.95	20.57836672	-99.85555556	-15.59976356	18.31248889	2.667551334	6	10.79954078	32.16281992	18.77273945	12	1/13/2015	3.225806452	-0.5405405405	2.116402116	3.076923077	-3.723404255	0.02438836868	0.2014394622	3574233.4	9.0/9.3/9.25/9.45/9.75
MARG	14.75	15.8	14.5	20.7416248	-0.05423728814	-9.147849148	23.58267804	1.347982006	2	13.52070491	14.79129975	33.91286974	13	1/14/2015	0.3378378378	3.896103896	2.222222222	1.5625	-6.312292359	0.03934944324	0.2516815607	78589.78947	14.75/14.8/15.4/15.75/16.0
RALLIS	213.05	216.5	211	20.80597667	1.542830322	-6.536958959	36.5956494	-0.8598289459	0	44.69818424	3.915089708	13.80465605	5	1/12/2015	-0.8282063417	1.58360503	0.4174397032	-0.02319647414	2.554249548	0.9214524886	1.140046215	265275.4	213.05/211.3/214.7/215.6/215.55
ABGSHIP	216.8	219.5	216	20.90060661	-12.19810886	-11.14483272	32.48615522	0.4659365404	3	21.29705422	26.2391636	15.16560201	9	1/14/2015	0.1841620626	-0.2076124567	1.320282267	1.458052939	-1.341213912	0.226145092	0.8357158096	124452.6842	216.8/217.2/216.75/219.65/222.9
JVLAGRO	19.85	20.1	19.75	20.95175759	15.61964736	-11.43930456	18.92722669	0.9235647729	2	9.589045961	13.75603485	39.51019196	5	1/14/2015	0.5012531328	1.481481481	-0.2475247525	0.9803921569	-1.240694789	0.01582764605	0.1492320076	66734.47368	19.85/19.95/20.25/20.2/20.4
